NAME,WIDTH,HEIGHT,QP,MODE,DEPTH,HOR_TR,VER_TR
4885.bin,132,132,27
4886.bin,132,132,32
4887.bin,132,132,37
4888.bin,132,132,22
4889.bin,132,132,27
4890.bin,132,132,37
4891.bin,132,132,22
4892.bin,132,132,37
4893.bin,132,132,27
4894.bin,132,132,32
4895.bin,132,132,37
4896.bin,132,132,22
4897.bin,132,132,37
4898.bin,132,132,32
4899.bin,132,132,32
4900.bin,132,132,27
4901.bin,132,132,27
4902.bin,132,132,32
4903.bin,132,132,22
4904.bin,132,132,37
4905.bin,132,132,27
4906.bin,132,132,32
4907.bin,132,132,37
4908.bin,132,132,37
4909.bin,132,132,22
4910.bin,132,132,27
4911.bin,132,132,32
4912.bin,132,132,22
4913.bin,132,132,37
4914.bin,132,132,32
4915.bin,132,132,37
4916.bin,132,132,27
4917.bin,132,132,32
4918.bin,132,132,22
4919.bin,132,132,37
4920.bin,132,132,37
4921.bin,132,132,32
4922.bin,132,132,22
4923.bin,132,132,27
4924.bin,132,132,27
4925.bin,132,132,32
4926.bin,132,132,27
4927.bin,132,132,32
4928.bin,132,132,22
4929.bin,132,132,37
4930.bin,132,132,37
4931.bin,132,132,37
4932.bin,132,132,32
4933.bin,132,132,27
4934.bin,132,132,37
4935.bin,132,132,32
4936.bin,132,132,22
4937.bin,132,132,22
4938.bin,132,132,27
4939.bin,132,132,27
4940.bin,132,132,32
4941.bin,132,132,32
4942.bin,132,132,27
4943.bin,132,132,22
4944.bin,132,132,37
4945.bin,132,132,37
4946.bin,132,132,27
4947.bin,132,132,37
4948.bin,132,132,32
4949.bin,132,132,22
4950.bin,132,132,32
4951.bin,132,132,37
4952.bin,132,132,22
4953.bin,132,132,27
4954.bin,132,132,27
4955.bin,132,132,27
4956.bin,132,132,32
4957.bin,132,132,22
4958.bin,132,132,37
4959.bin,132,132,37
4960.bin,132,132,32
4961.bin,132,132,27
4962.bin,132,132,32
4963.bin,132,132,37
4964.bin,132,132,22
4965.bin,132,132,32
4966.bin,132,132,27
4967.bin,132,132,22
4968.bin,132,132,37
4969.bin,132,132,37
4970.bin,132,132,27
4971.bin,132,132,32
4972.bin,132,132,32
4973.bin,132,132,27
4974.bin,132,132,22
4975.bin,132,132,37
4976.bin,132,132,27
4977.bin,132,132,22
4978.bin,132,132,32
4979.bin,132,132,37
4980.bin,132,132,32
4981.bin,132,132,37
4982.bin,132,132,22
4983.bin,132,132,27
4984.bin,132,132,27
4985.bin,132,132,37
4986.bin,132,132,27
4987.bin,132,132,32
4988.bin,132,132,32
4989.bin,132,132,27
4990.bin,132,132,37
4991.bin,132,132,22
4992.bin,132,132,37
4993.bin,132,132,32
4994.bin,132,132,22
4995.bin,132,132,27
4996.bin,132,132,22
4997.bin,132,132,37
4998.bin,132,132,27
4999.bin,132,132,27
5000.bin,132,132,32
5001.bin,132,132,37
5002.bin,132,132,32
5003.bin,132,132,37
5004.bin,132,132,32
5005.bin,132,132,27
5006.bin,132,132,22
5007.bin,132,132,22
5008.bin,132,132,37
5009.bin,132,132,22
5010.bin,132,132,32
5011.bin,132,132,37
5012.bin,132,132,27
5013.bin,132,132,37
5014.bin,132,132,32
5015.bin,132,132,32
5016.bin,132,132,27
5017.bin,132,132,37
5018.bin,132,132,27
5019.bin,132,132,27
5020.bin,132,132,32
5021.bin,132,132,22
5022.bin,132,132,37
5023.bin,132,132,22
5024.bin,132,132,22
5025.bin,132,132,32
5026.bin,132,132,37
5027.bin,132,132,32
5028.bin,132,132,37
5029.bin,132,132,37
5030.bin,132,132,27
5031.bin,132,132,32
5032.bin,132,132,27
5033.bin,132,132,27
5034.bin,132,132,22
5035.bin,132,132,27
5036.bin,132,132,22
5037.bin,132,132,32
5038.bin,132,132,37
5039.bin,132,132,22
5040.bin,132,132,32
5041.bin,132,132,32
5042.bin,132,132,37
5043.bin,132,132,27
5044.bin,132,132,37
5045.bin,132,132,37
5046.bin,132,132,22
5047.bin,132,132,32
5048.bin,132,132,37
5049.bin,132,132,22
5050.bin,132,132,32
5051.bin,132,132,27
5052.bin,132,132,27
5053.bin,132,132,22
5054.bin,132,132,27
5055.bin,132,132,37
5056.bin,132,132,32
5057.bin,132,132,27
5058.bin,132,132,32
5059.bin,132,132,37
5060.bin,132,132,22
5061.bin,132,132,37
5062.bin,132,132,22
5063.bin,132,132,37
5064.bin,132,132,27
5065.bin,132,132,32
5066.bin,132,132,27
5067.bin,132,132,22
5068.bin,132,132,37
5069.bin,132,132,27
5070.bin,132,132,32
5071.bin,132,132,27
5072.bin,132,132,37
5073.bin,132,132,37
5074.bin,132,132,22
5075.bin,132,132,32
5076.bin,132,132,27
5077.bin,132,132,27
5078.bin,132,132,32
5079.bin,132,132,22
5080.bin,132,132,32
5081.bin,132,132,37
5082.bin,132,132,32
5083.bin,132,132,22
5084.bin,132,132,37
5085.bin,132,132,27
5086.bin,132,132,27
5087.bin,132,132,37
5088.bin,132,132,27
5089.bin,132,132,22
5090.bin,132,132,27
5091.bin,132,132,22
5092.bin,132,132,32
5093.bin,132,132,37
5094.bin,132,132,37
5095.bin,132,132,32
5096.bin,132,132,32
5097.bin,132,132,22
5098.bin,132,132,32
5099.bin,132,132,37
5100.bin,132,132,27
5101.bin,132,132,27
5102.bin,132,132,27
5103.bin,132,132,27
5104.bin,132,132,37
5105.bin,132,132,22
5106.bin,132,132,37
5107.bin,132,132,32
5108.bin,132,132,22
5109.bin,132,132,32
5110.bin,132,132,32
5111.bin,132,132,37
5112.bin,132,132,32
5113.bin,132,132,22
5114.bin,132,132,27
5115.bin,132,132,27
5116.bin,132,132,37
5117.bin,132,132,37
5118.bin,132,132,37
5119.bin,132,132,27
5120.bin,132,132,27
5121.bin,132,132,22
5122.bin,132,132,32
5123.bin,132,132,32
5124.bin,132,132,22
5125.bin,132,132,32
5126.bin,132,132,37
5127.bin,132,132,32
5128.bin,132,132,22
5129.bin,132,132,37
5130.bin,132,132,27
5131.bin,132,132,37
5132.bin,132,132,27
5133.bin,132,132,37
5134.bin,132,132,22
5135.bin,132,132,27
5136.bin,132,132,27
5137.bin,132,132,32
5138.bin,132,132,32
5139.bin,132,132,22
5140.bin,132,132,37
5141.bin,132,132,32
5142.bin,132,132,32
5143.bin,132,132,27
5144.bin,132,132,37
5145.bin,132,132,22
5146.bin,132,132,27
5147.bin,132,132,37
5148.bin,132,132,37
5149.bin,132,132,22
5150.bin,132,132,27
5151.bin,132,132,32
5152.bin,132,132,32
5153.bin,132,132,37
5154.bin,132,132,22
5155.bin,132,132,32
5156.bin,132,132,27
5157.bin,132,132,37
5158.bin,132,132,37
5159.bin,132,132,32
5160.bin,132,132,27
5161.bin,132,132,27
5162.bin,132,132,22
5163.bin,132,132,37
5164.bin,132,132,32
5165.bin,132,132,22
5166.bin,132,132,27
5167.bin,132,132,37
5168.bin,132,132,32
5169.bin,132,132,37
5170.bin,132,132,32
5171.bin,132,132,22
5172.bin,132,132,32
5173.bin,132,132,27
5174.bin,132,132,27
5175.bin,132,132,22
5176.bin,132,132,37
5177.bin,132,132,27
5178.bin,132,132,22
5179.bin,132,132,32
5180.bin,132,132,37
5181.bin,132,132,37
5182.bin,132,132,27
5183.bin,132,132,32
5184.bin,132,132,32
5185.bin,132,132,22
5186.bin,132,132,37
5187.bin,132,132,27
5188.bin,132,132,32
5189.bin,132,132,27
5190.bin,132,132,22
5191.bin,132,132,27
5192.bin,132,132,37
5193.bin,132,132,37
5194.bin,132,132,37
5195.bin,132,132,32
5196.bin,132,132,22
5197.bin,132,132,32
5198.bin,132,132,32
5199.bin,132,132,37
5200.bin,132,132,27
5201.bin,132,132,27
5202.bin,132,132,27
5203.bin,132,132,32
5204.bin,132,132,22
5205.bin,132,132,22
5206.bin,132,132,27
5207.bin,132,132,37
5208.bin,132,132,37
5209.bin,132,132,22
5210.bin,132,132,37
5211.bin,132,132,32
5212.bin,132,132,32
5213.bin,132,132,27
5214.bin,132,132,27
5215.bin,132,132,37
5216.bin,132,132,27
5217.bin,132,132,32
5218.bin,132,132,22
5219.bin,132,132,27
5220.bin,132,132,32
5221.bin,132,132,22
5222.bin,132,132,37
5223.bin,132,132,37
5224.bin,132,132,22
5225.bin,132,132,27
5226.bin,132,132,32
5227.bin,132,132,32
5228.bin,132,132,37
5229.bin,132,132,32
5230.bin,132,132,27
5231.bin,132,132,37
5232.bin,132,132,27
5233.bin,132,132,32
5234.bin,132,132,37
5235.bin,132,132,37
5236.bin,132,132,22
5237.bin,132,132,22
5238.bin,132,132,22
5239.bin,132,132,27
5240.bin,132,132,32
5241.bin,132,132,32
5242.bin,132,132,32
5243.bin,132,132,37
5244.bin,132,132,37
5245.bin,132,132,27
5246.bin,132,132,32
5247.bin,132,132,27
5248.bin,132,132,27
5249.bin,132,132,22
5250.bin,132,132,22
5251.bin,132,132,37
5252.bin,132,132,27
5253.bin,132,132,22
5254.bin,132,132,37
5255.bin,132,132,32
5256.bin,132,132,32
5257.bin,132,132,27
5258.bin,132,132,37
5259.bin,132,132,32
5260.bin,132,132,37
5261.bin,132,132,37
5262.bin,132,132,32
5263.bin,132,132,22
5264.bin,132,132,27
5265.bin,132,132,27
5266.bin,132,132,37
5267.bin,132,132,22
5268.bin,132,132,27
5269.bin,132,132,22
5270.bin,132,132,27
5271.bin,132,132,37
5272.bin,132,132,32
5273.bin,132,132,32
5274.bin,132,132,32
5275.bin,132,132,37
5276.bin,132,132,22
5277.bin,132,132,32
5278.bin,132,132,27
5279.bin,132,132,27
5280.bin,132,132,37
5281.bin,132,132,37
5282.bin,132,132,22
5283.bin,132,132,22
5284.bin,132,132,27
5285.bin,132,132,27
5286.bin,132,132,37
5287.bin,132,132,32
5288.bin,132,132,32
5289.bin,132,132,37
5290.bin,132,132,32
5291.bin,132,132,27
5292.bin,132,132,37
5293.bin,132,132,37
5294.bin,132,132,22
5295.bin,132,132,32
5296.bin,132,132,27
5297.bin,132,132,22
5298.bin,132,132,37
5299.bin,132,132,22
5300.bin,132,132,32
5301.bin,132,132,27
5302.bin,132,132,32
5303.bin,132,132,32
5304.bin,132,132,37
5305.bin,132,132,32
5306.bin,132,132,27
5307.bin,132,132,37
5308.bin,132,132,22
5309.bin,132,132,37
5310.bin,132,132,22
5311.bin,132,132,37
5312.bin,132,132,22
5313.bin,132,132,27
5314.bin,132,132,27
5315.bin,132,132,27
5316.bin,132,132,32
5317.bin,132,132,32
5318.bin,132,132,22
5319.bin,132,132,32
5320.bin,132,132,37
5321.bin,132,132,37
5322.bin,132,132,32
5323.bin,132,132,27
5324.bin,132,132,22
5325.bin,132,132,37
5326.bin,132,132,37
5327.bin,132,132,27
5328.bin,132,132,27
5329.bin,132,132,22
5330.bin,132,132,37
5331.bin,132,132,37
5332.bin,132,132,37
5333.bin,132,132,27
5334.bin,132,132,32
5335.bin,132,132,32
5336.bin,132,132,37
5337.bin,132,132,22
5338.bin,132,132,32
5339.bin,132,132,27
5340.bin,132,132,32
5341.bin,132,132,22
5342.bin,132,132,22
5343.bin,132,132,27
5344.bin,132,132,22
5345.bin,132,132,27
5346.bin,132,132,37
5347.bin,132,132,37
5348.bin,132,132,37
5349.bin,132,132,32
5350.bin,132,132,27
5351.bin,132,132,27
5352.bin,132,132,32
5353.bin,132,132,37
5354.bin,132,132,32
5355.bin,132,132,22
5356.bin,132,132,32
5357.bin,132,132,22
5358.bin,132,132,27
5359.bin,132,132,37
5360.bin,132,132,27
5361.bin,132,132,22
5362.bin,132,132,37
5363.bin,132,132,27
5364.bin,132,132,32
5365.bin,132,132,27
5366.bin,132,132,37
5367.bin,132,132,32
5368.bin,132,132,37
5369.bin,132,132,32
5370.bin,132,132,22
5371.bin,132,132,32
5372.bin,132,132,37
5373.bin,132,132,27
5374.bin,132,132,22
5375.bin,132,132,37
5376.bin,132,132,27
5377.bin,132,132,27
5378.bin,132,132,32
5379.bin,132,132,32
5380.bin,132,132,27
5381.bin,132,132,22
5382.bin,132,132,37
5383.bin,132,132,32
5384.bin,132,132,32
5385.bin,132,132,37
5386.bin,132,132,27
5387.bin,132,132,22
5388.bin,132,132,37
5389.bin,132,132,22
5390.bin,132,132,32
5391.bin,132,132,27
5392.bin,132,132,37
5393.bin,132,132,27
5394.bin,132,132,27
5395.bin,132,132,32
5396.bin,132,132,37
5397.bin,132,132,32
5398.bin,132,132,32
5399.bin,132,132,22
5400.bin,132,132,22
5401.bin,132,132,37
5402.bin,132,132,27
5403.bin,132,132,27
5404.bin,132,132,37
5405.bin,132,132,22
5406.bin,132,132,37
5407.bin,132,132,27
5408.bin,132,132,37
5409.bin,132,132,22
5410.bin,132,132,37
5411.bin,132,132,32
5412.bin,132,132,32
5413.bin,132,132,32
5414.bin,132,132,22
5415.bin,132,132,32
5416.bin,132,132,27
5417.bin,132,132,27
5418.bin,132,132,27
5419.bin,132,132,37
5420.bin,132,132,22
5421.bin,132,132,37
5422.bin,132,132,37
5423.bin,132,132,37
5424.bin,132,132,27
5425.bin,132,132,32
5426.bin,132,132,32
5427.bin,132,132,32
5428.bin,132,132,27
5429.bin,132,132,32
5430.bin,132,132,27
5431.bin,132,132,37
5432.bin,132,132,22
5433.bin,132,132,22
5434.bin,132,132,27
5435.bin,132,132,22
5436.bin,132,132,37
5437.bin,132,132,37
5438.bin,132,132,27
5439.bin,132,132,32
5440.bin,132,132,32
5441.bin,132,132,37
5442.bin,132,132,27
5443.bin,132,132,32
5444.bin,132,132,37
5445.bin,132,132,22
5446.bin,132,132,22
5447.bin,132,132,32
5448.bin,132,132,27
5449.bin,132,132,27
5450.bin,132,132,22
5451.bin,132,132,37
5452.bin,132,132,27
5453.bin,132,132,32
5454.bin,132,132,22
5455.bin,132,132,27
5456.bin,132,132,37
5457.bin,132,132,37
5458.bin,132,132,32
5459.bin,132,132,37
5460.bin,132,132,22
5461.bin,132,132,32
5462.bin,132,132,27
5463.bin,132,132,32
5464.bin,132,132,27
5465.bin,132,132,22
5466.bin,132,132,27
5467.bin,132,132,37
5468.bin,132,132,37
5469.bin,132,132,37
5470.bin,132,132,37
5471.bin,132,132,32
5472.bin,132,132,22
5473.bin,132,132,27
5474.bin,132,132,22
5475.bin,132,132,27
5476.bin,132,132,22
5477.bin,132,132,32
5478.bin,132,132,32
5479.bin,132,132,27
5480.bin,132,132,27
5481.bin,132,132,37
5482.bin,132,132,32
5483.bin,132,132,37
5484.bin,132,132,32
5485.bin,132,132,37
5486.bin,132,132,37
5487.bin,132,132,22
5488.bin,132,132,27
5489.bin,132,132,32
5490.bin,132,132,22
5491.bin,132,132,27
5492.bin,132,132,22
5493.bin,132,132,27
5494.bin,132,132,32
5495.bin,132,132,27
5496.bin,132,132,32
5497.bin,132,132,37
5498.bin,132,132,37
5499.bin,132,132,22
5500.bin,132,132,32
5501.bin,132,132,27
5502.bin,132,132,22
5503.bin,132,132,37
5504.bin,132,132,37
5505.bin,132,132,27
5506.bin,132,132,32
5507.bin,132,132,27
5508.bin,132,132,22
5509.bin,132,132,37
5510.bin,132,132,32
5511.bin,132,132,27
5512.bin,132,132,32
5513.bin,132,132,37
5514.bin,132,132,22
5515.bin,132,132,27
5516.bin,132,132,22
5517.bin,132,132,37
5518.bin,132,132,37
5519.bin,132,132,32
5520.bin,132,132,27
5521.bin,132,132,37
5522.bin,132,132,37
5523.bin,132,132,32
5524.bin,132,132,22
5525.bin,132,132,32
5526.bin,132,132,27
5527.bin,132,132,27
5528.bin,132,132,32
5529.bin,132,132,27
5530.bin,132,132,37
5531.bin,132,132,22
5532.bin,132,132,37
5533.bin,132,132,22
5534.bin,132,132,27
5535.bin,132,132,27
5536.bin,132,132,37
5537.bin,132,132,37
5538.bin,132,132,32
5539.bin,132,132,32
5540.bin,132,132,32
5541.bin,132,132,22
5542.bin,132,132,27
5543.bin,132,132,27
5544.bin,132,132,37
5545.bin,132,132,37
5546.bin,132,132,32
5547.bin,132,132,22
5548.bin,132,132,22
5549.bin,132,132,32
5550.bin,132,132,37
5551.bin,132,132,27
5552.bin,132,132,37
5553.bin,132,132,32
5554.bin,132,132,27
5555.bin,132,132,32
5556.bin,132,132,22
5557.bin,132,132,37
5558.bin,132,132,37
5559.bin,132,132,27
5560.bin,132,132,27
5561.bin,132,132,32
5562.bin,132,132,22
5563.bin,132,132,22
5564.bin,132,132,32
5565.bin,132,132,27
5566.bin,132,132,37
5567.bin,132,132,27
5568.bin,132,132,37
5569.bin,132,132,32
5570.bin,132,132,27
5571.bin,132,132,37
5572.bin,132,132,22
5573.bin,132,132,32
5574.bin,132,132,27
5575.bin,132,132,37
5576.bin,132,132,22
5577.bin,132,132,22
5578.bin,132,132,32
5579.bin,132,132,37
5580.bin,132,132,32
5581.bin,132,132,37
5582.bin,132,132,32
5583.bin,132,132,27
5584.bin,132,132,27
5585.bin,132,132,27
5586.bin,132,132,32
5587.bin,132,132,27
5588.bin,132,132,37
5589.bin,132,132,22
5590.bin,132,132,22
5591.bin,132,132,22
5592.bin,132,132,37
5593.bin,132,132,37
5594.bin,132,132,32
5595.bin,132,132,27
5596.bin,132,132,32
5597.bin,132,132,27
5598.bin,132,132,27
5599.bin,132,132,37
5600.bin,132,132,27
5601.bin,132,132,32
5602.bin,132,132,32
5603.bin,132,132,32
5604.bin,132,132,32
5605.bin,132,132,22
5606.bin,132,132,37
5607.bin,132,132,22
5608.bin,132,132,22
5609.bin,132,132,27
5610.bin,132,132,37
5611.bin,132,132,37
5612.bin,132,132,27
5613.bin,132,132,27
5614.bin,132,132,37
5615.bin,132,132,32
5616.bin,132,132,27
5617.bin,132,132,32
5618.bin,132,132,32
5619.bin,132,132,22
5620.bin,132,132,27
5621.bin,132,132,37
5622.bin,132,132,22
5623.bin,132,132,32
5624.bin,132,132,22
5625.bin,132,132,37
5626.bin,132,132,27
5627.bin,132,132,37
5628.bin,132,132,27
5629.bin,132,132,37
5630.bin,132,132,32
5631.bin,132,132,27
5632.bin,132,132,32
5633.bin,132,132,22
5634.bin,132,132,32
5635.bin,132,132,22
5636.bin,132,132,27
5637.bin,132,132,22
5638.bin,132,132,37
5639.bin,132,132,27
5640.bin,132,132,27
5641.bin,132,132,37
5642.bin,132,132,37
5643.bin,132,132,32
5644.bin,132,132,27
5645.bin,132,132,37
5646.bin,132,132,27
5647.bin,132,132,22
5648.bin,132,132,32
5649.bin,132,132,32
5650.bin,132,132,32
5651.bin,132,132,22
5652.bin,132,132,22
5653.bin,132,132,37
5654.bin,132,132,27
5655.bin,132,132,37
5656.bin,132,132,27
5657.bin,132,132,27
5658.bin,132,132,37
5659.bin,132,132,32
5660.bin,132,132,37
5661.bin,132,132,27
5662.bin,132,132,22
5663.bin,132,132,32
5664.bin,132,132,32
5665.bin,132,132,22
5666.bin,132,132,32
5667.bin,132,132,22
5668.bin,132,132,37
5669.bin,132,132,37
5670.bin,132,132,27
5671.bin,132,132,27
5672.bin,132,132,32
5673.bin,132,132,27
5674.bin,132,132,37
5675.bin,132,132,27
5676.bin,132,132,37
5677.bin,132,132,32
5678.bin,132,132,22
5679.bin,132,132,22
5680.bin,132,132,32
5681.bin,132,132,22
5682.bin,132,132,32
5683.bin,132,132,27
5684.bin,132,132,37
5685.bin,132,132,37
5686.bin,132,132,32
5687.bin,132,132,32
5688.bin,132,132,37
5689.bin,132,132,27
5690.bin,132,132,22
5691.bin,132,132,37
5692.bin,132,132,22
5693.bin,132,132,32
5694.bin,132,132,27
5695.bin,132,132,22
5696.bin,132,132,27
5697.bin,132,132,27
5698.bin,132,132,37
5699.bin,132,132,32
5700.bin,132,132,37
5701.bin,132,132,22
5702.bin,132,132,27
5703.bin,132,132,22
5704.bin,132,132,27
5705.bin,132,132,32
5706.bin,132,132,37
5707.bin,132,132,27
5708.bin,132,132,37
5709.bin,132,132,32
5710.bin,132,132,32
5711.bin,132,132,27
5712.bin,132,132,22
5713.bin,132,132,37
5714.bin,132,132,32
5715.bin,132,132,37
5716.bin,132,132,22
5717.bin,132,132,32
5718.bin,132,132,27
5719.bin,132,132,37
5720.bin,132,132,37
5721.bin,132,132,27
5722.bin,132,132,27
5723.bin,132,132,27
5724.bin,132,132,37
5725.bin,132,132,32
5726.bin,132,132,22
5727.bin,132,132,22
5728.bin,132,132,32
5729.bin,132,132,32
5730.bin,132,132,37
5731.bin,132,132,37
5732.bin,132,132,32
5733.bin,132,132,22
5734.bin,132,132,37
5735.bin,132,132,27
5736.bin,132,132,27
5737.bin,132,132,27
5738.bin,132,132,22
5739.bin,132,132,27
5740.bin,132,132,22
5741.bin,132,132,32
5742.bin,132,132,32
5743.bin,132,132,37
5744.bin,132,132,32
5745.bin,132,132,37
5746.bin,132,132,37
5747.bin,132,132,22
5748.bin,132,132,32
5749.bin,132,132,27
5750.bin,132,132,27
5751.bin,132,132,37
5752.bin,132,132,22
5753.bin,132,132,37
5754.bin,132,132,27
5755.bin,132,132,22
5756.bin,132,132,27
5757.bin,132,132,32
5758.bin,132,132,32
5759.bin,132,132,32
5760.bin,132,132,22
5761.bin,132,132,37
5762.bin,132,132,37
5763.bin,132,132,27
5764.bin,132,132,32
5765.bin,132,132,22
5766.bin,132,132,27
5767.bin,132,132,37
5768.bin,132,132,37
5769.bin,132,132,27
5770.bin,132,132,32
5771.bin,132,132,27
5772.bin,132,132,32
5773.bin,132,132,22
5774.bin,132,132,37
5775.bin,132,132,32
5776.bin,132,132,37
5777.bin,132,132,32
5778.bin,132,132,27
5779.bin,132,132,22
5780.bin,132,132,32
5781.bin,132,132,27
5782.bin,132,132,27
5783.bin,132,132,37
5784.bin,132,132,22
5785.bin,132,132,27
5786.bin,132,132,37
5787.bin,132,132,37
5788.bin,132,132,32
5789.bin,132,132,22
5790.bin,132,132,32
5791.bin,132,132,32
5792.bin,132,132,37
5793.bin,132,132,22
5794.bin,132,132,37
5795.bin,132,132,37
5796.bin,132,132,37
5797.bin,132,132,22
5798.bin,132,132,22
5799.bin,132,132,27
5800.bin,132,132,32
5801.bin,132,132,27
5802.bin,132,132,27
5803.bin,132,132,32
5804.bin,132,132,37
5805.bin,132,132,32
5806.bin,132,132,32
5807.bin,132,132,22
5808.bin,132,132,37
5809.bin,132,132,37
5810.bin,132,132,32
5811.bin,132,132,22
5812.bin,132,132,37
5813.bin,132,132,27
5814.bin,132,132,27
5815.bin,132,132,22
5816.bin,132,132,32
5817.bin,132,132,37
5818.bin,132,132,27
5819.bin,132,132,32
5820.bin,132,132,27
5821.bin,132,132,32
5822.bin,132,132,37
5823.bin,132,132,22
5824.bin,132,132,22
5825.bin,132,132,22
5826.bin,132,132,27
5827.bin,132,132,32
5828.bin,132,132,37
5829.bin,132,132,32
5830.bin,132,132,37
5831.bin,132,132,37
5832.bin,132,132,32
5833.bin,132,132,27
5834.bin,132,132,32
5835.bin,132,132,22
5836.bin,132,132,22
5837.bin,132,132,37
5838.bin,132,132,22
5839.bin,132,132,32
5840.bin,132,132,37
5841.bin,132,132,27
5842.bin,132,132,27
5843.bin,132,132,32
5844.bin,132,132,37
5845.bin,132,132,37
5846.bin,132,132,27
5847.bin,132,132,22
5848.bin,132,132,32
5849.bin,132,132,37
5850.bin,132,132,37
5851.bin,132,132,37
5852.bin,132,132,27
5853.bin,132,132,27
5854.bin,132,132,32
5855.bin,132,132,22
5856.bin,132,132,32
5857.bin,132,132,22
5858.bin,132,132,32
5859.bin,132,132,37
5860.bin,132,132,27
5861.bin,132,132,27
5862.bin,132,132,32
5863.bin,132,132,27
5864.bin,132,132,37
5865.bin,132,132,37
5866.bin,132,132,37
5867.bin,132,132,22
5868.bin,132,132,22
5869.bin,132,132,32
5870.bin,132,132,37
5871.bin,132,132,22
5872.bin,132,132,32
5873.bin,132,132,32
5874.bin,132,132,27
5875.bin,132,132,37
5876.bin,132,132,22
5877.bin,132,132,32
5878.bin,132,132,22
5879.bin,132,132,37
5880.bin,132,132,27
5881.bin,132,132,37
5882.bin,132,132,27
5883.bin,132,132,22
5884.bin,132,132,32
5885.bin,132,132,32
5886.bin,132,132,37
5887.bin,132,132,32
5888.bin,132,132,27
5889.bin,132,132,27
5890.bin,132,132,37
5891.bin,132,132,22
5892.bin,132,132,22
5893.bin,132,132,37
5894.bin,132,132,32
5895.bin,132,132,37
5896.bin,132,132,27
5897.bin,132,132,32
5898.bin,132,132,37
5899.bin,132,132,32
5900.bin,132,132,32
5901.bin,132,132,22
5902.bin,132,132,22
5903.bin,132,132,27
5904.bin,132,132,22
5905.bin,132,132,37
5906.bin,132,132,27
5907.bin,132,132,37
5908.bin,132,132,37
5909.bin,132,132,32
5910.bin,132,132,32
5911.bin,132,132,27
5912.bin,132,132,37
5913.bin,132,132,32
5914.bin,132,132,32
5915.bin,132,132,22
5916.bin,132,132,27
5917.bin,132,132,22
5918.bin,132,132,37
5919.bin,132,132,27
5920.bin,132,132,37
5921.bin,132,132,22
5922.bin,132,132,37
5923.bin,132,132,32
5924.bin,132,132,27
5925.bin,132,132,32
5926.bin,132,132,37
5927.bin,132,132,32
5928.bin,132,132,32
5929.bin,132,132,22
5930.bin,132,132,27
5931.bin,132,132,37
5932.bin,132,132,27
5933.bin,132,132,22
5934.bin,132,132,37
5935.bin,132,132,37
5936.bin,132,132,32
5937.bin,132,132,27
5938.bin,132,132,37
5939.bin,132,132,32
5940.bin,132,132,22
5941.bin,132,132,32
5942.bin,132,132,22
5943.bin,132,132,32
5944.bin,132,132,37
5945.bin,132,132,27
5946.bin,132,132,37
5947.bin,132,132,27
5948.bin,132,132,32
5949.bin,132,132,22
5950.bin,132,132,37
5951.bin,132,132,37
5952.bin,132,132,27
5953.bin,132,132,32
5954.bin,132,132,22
5955.bin,132,132,32
5956.bin,132,132,22
5957.bin,132,132,32
5958.bin,132,132,32
5959.bin,132,132,37
5960.bin,132,132,27
5961.bin,132,132,27
5962.bin,132,132,37
5963.bin,132,132,22
5964.bin,132,132,37
5965.bin,132,132,32
5966.bin,132,132,27
5967.bin,132,132,37
5968.bin,132,132,32
5969.bin,132,132,22
5970.bin,132,132,37
5971.bin,132,132,32
5972.bin,132,132,27
5973.bin,132,132,22
5974.bin,132,132,32
5975.bin,132,132,27
5976.bin,132,132,37
5977.bin,132,132,22
5978.bin,132,132,37
5979.bin,132,132,32
5980.bin,132,132,27
5981.bin,132,132,37
5982.bin,132,132,32
5983.bin,132,132,22
5984.bin,132,132,37
5985.bin,132,132,27
5986.bin,132,132,22
5987.bin,132,132,32
5988.bin,132,132,37
5989.bin,132,132,32
5990.bin,132,132,37
5991.bin,132,132,27
5992.bin,132,132,22
5993.bin,132,132,32
5994.bin,132,132,37
5995.bin,132,132,27
5996.bin,132,132,32
5997.bin,132,132,27
5998.bin,132,132,32
5999.bin,132,132,37
6000.bin,132,132,37
6001.bin,132,132,22
6002.bin,132,132,32
6003.bin,132,132,22
6004.bin,132,132,37
6005.bin,132,132,22
6006.bin,132,132,27
6007.bin,132,132,27
6008.bin,132,132,37
6009.bin,132,132,32
6010.bin,132,132,37
6011.bin,132,132,27
6012.bin,132,132,32
6013.bin,132,132,32
6014.bin,132,132,22
6015.bin,132,132,22
6016.bin,132,132,37
6017.bin,132,132,32
6018.bin,132,132,37
6019.bin,132,132,22
6020.bin,132,132,27
6021.bin,132,132,37
6022.bin,132,132,37
6023.bin,132,132,32
6024.bin,132,132,32
6025.bin,132,132,32
6026.bin,132,132,27
6027.bin,132,132,27
6028.bin,132,132,32
6029.bin,132,132,22
6030.bin,132,132,22
6031.bin,132,132,37
6032.bin,132,132,22
6033.bin,132,132,37
6034.bin,132,132,32
6035.bin,132,132,32
6036.bin,132,132,27
6037.bin,132,132,37
6038.bin,132,132,37
6039.bin,132,132,27
6040.bin,132,132,32
6041.bin,132,132,22
6042.bin,132,132,32
6043.bin,132,132,37
6044.bin,132,132,27
6045.bin,132,132,22
6046.bin,132,132,32
6047.bin,132,132,37
